review,sentiment,predicted,label,rating
lot small expect maybe ok kid small adult tiny,0.296,1,-1.0,3.0
honestly buy item similar gift past past item much well quality pleased item come gloss paper rather rice linen paper would recommend,0.9081,1,-1.0,3.0
although think little overpriced nice nice gift someone,0.7872,1,-1.0,3.0
mean say american english amazing spell z low letter z cursive loop bottom writing line like low letter f g j p q come one notice come notice anyway instal today sure stick think want anyway lol need version spell word properly,0.8176,1,-1.0,3.0
real sterling silver make ear infect,0.0,1,-1.0,3.0
love design chain break daughter wear one day upset,0.3818,1,-1.0,3.0
go perfect admittedly want small small mm small even little ear,0.6124,1,-1.0,3.0
really really strong love candle guess diffuser gentle scent one give headache,0.9102,1,-1.0,3.0
nice doormat appear long last wish would get est date right please,0.7783,1,-1.0,3.0
granddaughter gift hope like lot,0.8074,1,-1.0,3.0
impression reviewer failure realize product need framing make step project daughter room nice image read detail sale,0.1027,1,-1.0,3.0
soap scent presentation wonderful sliver soap unacceptable company need something consistancy size end could see enough use bath,0.1779,1,-1.0,3.0
money passable simulate stone ok craftsmanship ok etc really ok item come box padding chain clasp take half hour remove knot become lot thought care seem go piece presentation glad star gift,0.9287,1,-1.0,3.0
scent strong,0.5106,1,-1.0,3.0
look nice think would bit heavy extremely lightweight,0.4215,1,-1.0,3.0
beautiful easily blow small wind beautiful color,0.8807,1,-1.0,3.0
ok,0.296,1,-1.0,3.0
really like quality leather talk muffle receiving end pull hear clearly suggestion,0.6697,1,-1.0,3.0
font weird name kassidy look like rassidy font weird product fine would buy would know tiny pour vase near big enough fill main jar waiste money go buy big vase instead company sell correct size fill jar properly,0.2263,1,-1.0,3.0
maybe get size coin stretch coin detail lose soso probably wear,-0.4019,-1,-1.0,3.0
leave hair hard like definitely use daily instead daily use suggestion leave hair smell good look feel subpar,0.743,1,-1.0,3.0
would prefer monthly set page budget monthly bill expense tracker back back printing page make awkward use printing paper punch quality nice,0.296,1,,
small chain child size pendant appealing however,0.0,1,-1.0,3.0
first get love awhile normal use say almost month name get scratch good durable soon clear good would like temporary would go pretty cheap consider regret buying sad see name go,0.9081,1,-1.0,3.0
name small see think name would big rectangle plate,0.0,1,-1.0,3.0
ring sit higher finger ring come bent able try,0.0,1,-1.0,3.0
really excited necklace disappoint receive although fast chain thick cheap look want return would almost much keep recommend,0.3106,1,-1.0,3.0
love love love necklace get today update couple week look something small could wear 247and believe find small light weight feel comfy neckupdate love necklace chain already break dainty way repair break granddaugther hold heart tell much love pull hard feel terrible tell ok,0.967,1,-1.0,3.0
glow night yes sun still pretty necklace though,0.7096,1,-1.0,3.0
little long return description say measure would ok,0.296,1,-1.0,3.0
give star company make right least honorable,-0.431,-1,-1.0,3.0
ring super cute get one daughter name problem black part inside engraving fall easily much hard read wish part last long customer service amazing though get wrong size quick send ring correct size,0.8625,1,-1.0,3.0
get bracelet customize family member son pass away must say good gift give meaningful warm heart okay quality easy read get super close read,0.9493,1,-1.0,3.0
read description full amount money pay decal think get mailbox cover fault outrageously price get,-0.6486,-1,-1.0,3.0
light scratch medallion,0.0,1,-1.0,3.0
chain small thin crappy chain pendant pretty,-0.1027,-1,-1.0,3.0
pretty bracelet deliver quickly even date quote big issue clasp stay closed,0.4939,1,-1.0,3.0
great kid chain small adult still cute,0.7964,1,-1.0,3.0
love earring stud portion rubbery plastic bend unuseable wearing remove stud portion buy metal one glue wear,0.6369,1,-1.0,3.0
arrive personalization bow shape whole purpose order,0.0,1,-1.0,3.0
perfect size knob keep shift nose pierce almost close opening shift directly hole hence star deduction,0.5719,1,-1.0,3.0
love design ability connect multiple lamp buy total one brother mom one mom mine work perfectly brother connect try multiple location multiple wifi connection work kind defeat purpose otherwise beautiful lamp,0.9432,1,-1.0,3.0
que bien,0.0,1,-1.0,3.0
dainty pretty hope order two regret however come end bend instead curl depict description wear one pokey metal also pliable go adjust careful pinch hard learn hard way one sizeadjusting pinch much bam shape use gentle finger friend might adjust much anyway though pokey end may embed skin incredibly pretty mad,0.8369,1,-1.0,3.0
okay lettering seem crooked leather great love try figure crooked swear bum,0.875,1,-1.0,3.0
come picture however chain thin broken one week normal use order son give girlfriend needless say happy get back break read review turn color read first great product everyday use suffice young person cheap gift,0.8225,1,-1.0,3.0
feel cheaply make right color disappointed,-0.4767,-1,-1.0,3.0
dislike size small snap contain book check check register right back use rubber band hold together,-0.3818,-1,-1.0,3.0
name last long nice personalization last long,0.4215,1,-1.0,3.0
flemsey look good would order,0.4404,1,-1.0,3.0
know batch order like smell oil perfume something miss definitely reminiscent original worth try price,0.7783,1,-1.0,3.0
comb become loose use comb nice though,0.128,1,-1.0,3.0
plain cute,0.4588,1,-1.0,3.0
bracelet super cute beautiful toddler good jewelry want get something real loose give star week gold color come,0.9136,1,-1.0,3.0
week one strip piece rip one fall marker lose clean frequently find either stick much difficult remove stick enough fall holder back tape,-0.3612,-1,-1.0,3.0
like 8x10 piece frame realize would order however piece beautiful,0.7506,1,-1.0,3.0
loop closure bottom ring little big seem make look little rudimentary still wear think,0.0,1,-1.0,3.0
nice tight wear,0.4215,1,-1.0,3.0
frame quality ok great wall look good major problem get picture fit state cut match way hard would think additionally print outline state match exactly frame frame look nice complete work ready frustrate set,0.8316,1,-1.0,3.0
would glue cardboard try get break half,0.0,1,-1.0,3.0
egg shape rest font order standoff aware long bilt stick back flush mount,0.0,1,-1.0,3.0
purchase silver wish would choose different font script pretty,0.7096,1,-1.0,3.0
buy gift son birthday get little bit early around christmas birthday january thrilled love love carry complaint reason four star fact less month already buy new already crack start catch thing short wallet part perfect still mint condition really good without part find another part fit due magnet absolutely love wish price pay piece go would last long say take sit home something like use remove wallet peace put go still would think last long quality material look product able initial put absolutely gorgeous maybe design somebody would take often would think would defeat purpose magnet able remove want base quality would give five star due fact already buy new cell cover give three star disheartened replace say would still carry piece wallet unfortunately see may wonder son married year old therefore careless use product,0.9829,1,-1.0,3.0
nice earring big lobe expect super sensitive skin could wear day two irritate ear,0.5994,1,-1.0,3.0
look picture incredibly flimsy bendable return exactly expect,0.0,1,-1.0,3.0
cause allergic reaction ear behind ear swell itch,-0.296,-1,-1.0,3.0
go easily dry quickly look matte develop somewhat shine start chip day normal activity,0.34,1,-1.0,3.0
live bad state country force wear mask every month get want actually breathe afraid sore throat fever thing barely well regular mask,-0.5984,-1,-1.0,3.0
make sure read frame include,0.3182,1,-1.0,3.0
work well however go far seem like cheap way get similar result,0.5574,1,-1.0,3.0
tarnish quickly wear couple time order one friend little embarrassed,0.2484,1,-1.0,3.0
wife love look say flemsy post thick say feel cheap like break soon,0.7717,1,-1.0,3.0
read canvas think actually paint canvas canvas paper loli read description carefully end buy cute little frame dollar store put bathroom look cute expect,0.7579,1,-1.0,3.0
bead small expect,0.0,1,-1.0,3.0
really like style clap secure keep fall finally fall without noticing lose,0.7544,1,-1.0,3.0
butsmall size choice beautiful,0.5994,1,-1.0,3.0
amazing product get cheap well quality print walmart costco,0.7096,1,-1.0,3.0
material thick hard breed,-0.1027,-1,-1.0,3.0
simple beautiful pendant necklace send start discolor take pendant put another chain,0.5994,1,-1.0,3.0
